Data do Sinistro;Dia do Sinistro;Mes do Sinistro;Ano do Sinistro;Ano/Mes do Sinistro;latitude;longitude;Logradouro;Numero/KM;Pedestre envolvido;Automovel envolvido;Bicicleta envolvida;Caminhao envolvido;Motocicleta envolvida;Onibus envolvido;Outros veiculos envolvidos;Veiculo envolvido nao disponivel;Atropelamento;Capotamento;Choque;Colisao frontal;Colisao lateral;Colisao transversal;Colisao traseira;Outras colisoes;Engavetamento;Tombamento;Outros sinistros;Quantidade de vitimas fatais;Tipo de registro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-05-07 00:00:00;7;5;2024;2024/05;-22,22985557;-49,93123895;AVENIDA JOAO RAMALHO;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-07-08 00:00:00;8;7;2021;2021/07;-22,21538967;-49,93975398;AVENIDA VICENTE FERREIRA;607;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-10-26 00:00:00;26;10;2020;2020/10;-22,20448002;-49,95598881;AVENIDA CASTRO ALVES;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-21 00:00:00;21;8;2023;2023/08;-22,21125687;-49,95210163;AVENIDA SAMPAIO VIDAL;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-09-08 00:00:00;8;9;2020;2020/09;-22,19645194;-49,96232886;AVENIDA SANTO ANTONIO;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-09-16 00:00:00;16;9;2019;2019/09;-22,21199852;-49,96309521;RUA DOUTOR JOAQUIM DE ABREU SAMPAIO VIDAL;1111;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-12-21 00:00:00;21;12;2019;2019/12;-22,22225408;-49,94810806;ROD CMT JOAO RIBEIRO DE BARROS;451;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-04-25 00:00:00;25;4;2022;2022/04;-22,25265988;-49,9447012;AVENIDA FRANCISCO DA COSTA PIMENTEL;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-14 00:00:00;14;12;2022;2022/12;-22,21013021;-49,95679157;AVENIDA SANTO ANTONIO;1652;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-10-02 00:00:00;2;10;2020;2020/10;-22,21836177;-49,95363517;AVENIDA SANTO ANTONIO;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-09-25 00:00:00;25;9;2021;2021/09;-22,19119456;-49,96001523;AVENIDA SANCHES CIBANTOS;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-04-21 00:00:00;21;4;2023;2023/04;-22,24823937;-49,92083836;BR 153;257,3;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-04-28 00:00:00;28;4;2019;2019/04;-22,19706299;-49,93413655;RUA SANTA HELENA;1450;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-01-05 00:00:00;5;1;2022;2022/01;-22,18080635;-49,9581677;RUA GASPAR DE LEMOS;375;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-09-28 00:00:00;28;9;2023;2023/09;-22,2258573;-49,9623689;AVENIDA DA SAUDADE;339;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-02-08 00:00:00;8;2;2024;2024/02;-22,2283551;-49,9657321;AVENIDA DA SAUDADE;860;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-08-14 00:00:00;14;8;2021;2021/08;-22,22883096;-49,91579479;AVENIDA DAS ESMERALDAS;2819;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-02-22 00:00:00;22;2;2022;2022/02;-22,17244597;-49,95292624;NA PASSARELA DA UNIMAR;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-10-03 00:00:00;3;10;2019;2019/10;-22,21856663;-49,9814522;SP 294;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-09-22 00:00:00;22;9;2023;2023/09;-22,24878089;-49,92852423;RUA MARINO CASADEI;265;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-06 00:00:00;6;3;2020;2020/03;-22,21071709;-49,950488;AVENIDA NELSOM SPIELMAN;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-07-24 00:00:00;24;7;2020;2020/07;-22,22275632;-49,95504282;AVENIDA RIO BRANCO;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-05-06 00:00:00;6;5;2022;2022/05;-22,23021291;-49,91536589;RODOVIA SP 294;445;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-30 00:00:00;30;6;2022;2022/06;-22,22255027;-49,97319329;RUA ANA SARAIVA PAVARINI;331;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-02-15 00:00:00;15;2;2019;2019/02;-22,2250593;-49,96364798;RUA DAS ACUCENAS;88;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-11-13 00:00:00;13;11;2023;2023/11;-22,2330024;-49,9707264;RODOVIA COMANDANTE JOAO RIBEIRO DE BARROS;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-04-02 00:00:00;2;4;2022;2022/04;-22,22928698;-49,96623717;ACESSO RODOVIA TRANSBRASILIANA;457;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-12-06 00:00:00;6;12;2019;2019/12;-22,21684542;-49,95213217;RUA PAES LEME X RUA XV DE NOVEMBRO;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-03-10 00:00:00;10;3;2022;2022/03;-22,24196537;-49,93275535;RUA MEN DE SA;100;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-08-23 00:00:00;23;8;2019;2019/08;-22,23214252;-49,921252;SP 294 RODOVIA COMANDANTE JOAO RIBEIRO DE BARROS;455;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-05-12 00:00:00;12;5;2019;2019/05;-22,12659468;-49,93475142;RODOVIA SP 333;320;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-02-10 00:00:00;10;2;2023;2023/02;-22,16584875;-49,96083885;AVENIDA CARLOS TOSIN;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-02-26 00:00:00;26;2;2024;2024/02;-22,223524;-49,93655;AVENIDA TIRADENTES;858;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-12-22 00:00:00;22;12;2019;2019/12;-22,2202565;-49,96712385;RUA JOAQUIM CARLOS COIMBRA;12;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-11-01 00:00:00;1;11;2019;2019/11;-22,2082397;-49,96344388;RODOVIA SP 294;455;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-11-12 00:00:00;12;11;2019;2019/11;-22,23320287;-49,92139751;RUA MARANHAO X RUA GONCALVES DIAS;10;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-11-30 00:00:00;30;11;2022;2022/11;-22,16568089;-49,96857769;AVENIDA JOAO MARTINS COELHO;1027;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-02-01 00:00:00;1;2;2022;2022/02;-22,21971628;-49,94737822;RUA BAHIA;118;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-10-22 00:00:00;22;10;2019;2019/10;-22,17884588;-49,96699751;AVENIDA REPUBLICA;5074;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-08-20 00:00:00;20;8;2019;2019/08;-22,21045662;-49,9478509;AVENIDA REPUBLICA;1001;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-11-19 00:00:00;19;11;2021;2021/11;-22,20884024;-49,95420354;VIA EXPRESSA;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-10-03 00:00:00;3;10;2022;2022/10;-22,22350611;-49,88440552;ACESSO RODOVIA COMANDANTE JOAO RIBEIRO DE BARROS S;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-09-19 00:00:00;19;9;2023;2023/09;-22,20593153;-49,95306292;RUA ALMIRANTE BARROSO;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-23 00:00:00;23;1;2021;2021/01;-22,19945604;-49,95804494;RUA PASCOAL MOREIRA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-09 00:00:00;9;12;2022;2022/12;-22,17275081;-49,98192767;RODOVIA SP 294;448;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-08-30 00:00:00;30;8;2022;2022/08;-22,20448002;-49,95598881;AVENIDA CASTRO ALVES;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-09-16 00:00:00;16;9;2022;2022/09;-22,17244597;-49,95292624;VIA ACESSO A BR 153;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-09-08 00:00:00;8;9;2021;2021/09;-22,22524498;-49,93268503;AVENIDA DAS ESMERALDAS;1001;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-30 00:00:00;30;1;2020;2020/01;-22,21500314;-49,94971786;AVENIDA SAMPAIO VIDAL;826;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-10-23 00:00:00;23;10;2021;2021/10;-22,23604685;-49,92887003;AVENIDA JORGE BERNARDONI;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-05-19 00:00:00;19;5;2019;2019/05;-22,21142368;-49,95193804;AVENIDA SAMPAIO VIDAL;370;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-05-09 00:00:00;9;5;2022;2022/05;-22,23042553;-49,96700049;RODOVIA SP 294;451;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-04-27 00:00:00;27;4;2022;2022/04;-22,21850767;-49,98150347;DOM PEDRO;200;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-10-25 00:00:00;25;10;2020;2020/10;-22,20131963;-49,9559127;AVENIDA PEDRO DE TOLEDO;2666;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-05-17 00:00:00;17;5;2019;2019/05;-22,17602454;-49,96760939;RUA BENEDITO ALVES DELFINO;180;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-05-31 00:00:00;31;5;2020;2020/05;-22,17138997;-49,96844894;AVENIDA ANTONIETA ALTENFELDER;500;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-04-09 00:00:00;9;4;2021;2021/04;-22,22928698;-49,96623717;ACESSO RODOVIA TRANSBRASILIANA;327;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-01-24 00:00:00;24;1;2022;2022/01;-22,19012435;-49,95032922;RUA SALVADOR SALGUEIRO;1265;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-01-07 00:00:00;7;1;2019;2019/01;-22,21101656;-49,94739044;AVENIDA REPUBLICA;924;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-04-05 00:00:00;5;4;2022;2022/04;-22,17292838;-49,96503128;RUA BENEDITO ALVES DELFINO;605;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-06-04 00:00:00;4;6;2024;2024/06;-22,184248;-49,9715003;RODOVIA SP 294;458;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-01-01 00:00:00;1;1;2019;2019/01;-22,19705086;-49,95597353;RUA VINTE E CINCO DE JANEIRO;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-02-12 00:00:00;12;2;2024;2024/02;-22,24224802;-49,93260572;AVENIDA TOME DE SOUZA;151;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-09-08 00:00:00;8;9;2020;2020/09;-22,23320287;-49,92139751;RUA CAPITAO ALBERTO MENDES JUNIOR;118;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-10-21 00:00:00;21;10;2022;2022/10;-22,21244709;-49,94197353;RUA SERGIPE;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-08-13 00:00:00;13;8;2021;2021/08;-22,21045387;-49,95202152;RUA JOSE BONIFACIO;10;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-04-11 00:00:00;11;4;2022;2022/04;-22,23575382;-49,97087666;RUA MANOEL SANTOS CHIEIRA;420;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-12-25 00:00:00;25;12;2019;2019/12;-22,18718028;-49,95902528;RUA RINOPOLIS;446;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-06-03 00:00:00;3;6;2021;2021/06;-22,19475288;-49,96037059;RUA PIO XII;32;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-11-28 00:00:00;28;11;2020;2020/11;-22,22866924;-49,95834871;RODOVIA SP 294;450;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-08-04 00:00:00;4;8;2022;2022/08;-22,22477946;-49,96102565;AVENIDA RIO BRANCO;1374;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-07-08 00:00:00;8;7;2023;2023/07;-22,16864447;-49,95884752;RUA MARIA BATISTAO;148;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-11 00:00:00;11;8;2023;2023/08;-22,2077645;-49,95153094;AVENIDA PEDRO DE TOLEDO;1823;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-04-19 00:00:00;19;4;2020;2020/04;-22,21872229;-49,94239317;RUA BAHIA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-05-27 00:00:00;27;5;2023;2023/05;-22,192324;-49,955948;RUA WASHINGTON LUIZ;630;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-02-03 00:00:00;3;2;2019;2019/02;-22,17853277;-49,97184862;RODOVIA SP 333;326;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-02-13 00:00:00;13;2;2023;2023/02;-22,21442719;-49,94474819;RUA SERGIPE;101;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-09-19 00:00:00;19;9;2022;2022/09;-22,21850767;-49,98150347;RUA DOS TUCANARES;11;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-05-03 00:00:00;3;5;2021;2021/05;-22,20500354;-49,95781973;RUA VINTE E QUATRO DE DEZEMBRO;2216;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-06-15 00:00:00;15;6;2024;2024/06;-22,2021772;-49,9642703;SP294;443;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-03-31 00:00:00;31;3;2021;2021/03;-22,24551636;-49,93642025;AVENIDA TOME DE SOUZA;681;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-02-22 00:00:00;22;2;2022;2022/02;-22,21091974;-49,95233337;AVENIDA SAMPAIO VIDAL;300;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-11-22 00:00:00;22;11;2022;2022/11;-22,22490502;-49,9332992;AVENIDA DAS ESMERALDAS;929;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-07-03 00:00:00;3;7;2020;2020/07;-22,21422472;-49,9500455;AVENIDA SAMPAIO VIDAL;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-10 00:00:00;10;7;2022;2022/07;-22,17236204;-49,95372276;AVENIDA ETORE TIVERON;40;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-01-19 00:00:00;19;1;2023;2023/01;-22,22344066;-49,95163116;AVENIDA SANTO ANTONIO;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-08-22 00:00:00;22;8;2019;2019/08;-22,20262837;-49,95295662;AVENIDA INDEPENDENCIA X HUMBERTO DE CAMPOS;1492;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-04-16 00:00:00;16;4;2022;2022/04;-22,17660042;-49,96810785;RUA BENEDITO ALVES DELFINO;100;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-23 00:00:00;23;7;2022;2022/07;-22,22528275;-49,93261679;AVENIDA DAS ESMERALDAS;1010;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-06-09 00:00:00;9;6;2019;2019/06;-22,19874609;-49,96044203;RUA VINTE E QUATRO DE DEZEMBRO;2951;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-10-20 00:00:00;20;10;2020;2020/10;-22,21137231;-49,95630484;AVENIDA SANTO ANTONIO;1508;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-11-13 00:00:00;13;11;2023;2023/11;-22,22241436;-49,95204118;AVENIDA SANTO ANTONIO;219;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
