;id_sinistro;Data do Sinistro;Dia do Sinistro;Mes do Sinistro;Ano do Sinistro;Ano/Mes do Sinistro;latitude;longitude;Hora do Sinistro;Municipio;Regiao Administrativa;Logradouro;Numero/KM;Pedestre envolvido;Automovel envolvido;Bicicleta envolvida;Caminhao envolvido;Motocicleta envolvida;Onibus envolvido;Outros veiculos envolvidos;Veiculo envolvido nao disponivel;Atropelamento;Capotamento;Choque;Colisao frontal;Colisao lateral;Colisao transversal;Colisao traseira;Outras colisoes;Engavetamento;Tombamento;Outros sinistros;Tipo de registro
563151;PM-263-6-2021-11-15;2021-11-15 00:00:00;15;11;2021;2021/11;-22,19936056;-49,95657335;00:04:00;MARILIA;Marilia;AVENIDA PEDRO DE TOLEDO;2892;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
563210;PM-12015-6-2022-10-25;2022-10-25 00:00:00;25;10;2022;2022/10;-22,22743136;-49,94129248;18:00:00;MARILIA;Marilia;RODOVIA SP 294;448;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
563231;PM-7152-6-2019-12-28;2019-12-28 00:00:00;28;12;2019;2019/12;-22,19328728;-49,96692672;09:30:00;MARILIA;Marilia;SP333;345;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL
563242;PM-11184-6-2021-9-8;2021-09-08 00:00:00;8;9;2021;2021/09;-22,20793086;-49,9484497;15:25:00;MARILIA;Marilia;INDEPENDENCIA;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
563429;PM-6463-6-2024-4-16;2024-04-16 00:00:00;16;4;2024;2024/04;-22,1767436;-49,9756806;11:10:00;MARILIA;Marilia;SP294;445;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL
563453;PM-6285-6-2019-7-6;2019-07-06 00:00:00;6;7;2019;2019/07;-22,22743136;-49,94129248;08:16:00;MARILIA;Marilia;RODOVIA SP 294;448;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;SINISTRO NAO FATAL
563466;PM-8618-6-2023-5-10;2023-05-10 00:00:00;10;5;2023;2023/05;-22,22708745;-49,93516888;13:14:00;MARILIA;Marilia;AVENIDA NELSOM SEVERINO ZAMBON;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
563749;PM-13515-6-2023-2-14;2023-02-14 00:00:00;14;2;2023;2023/02;-22,22434958;-49,95974146;19:03:00;MARILIA;Marilia;AVENIDA RIO BRANCO;1236;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
563798;PM-11345-6-2020-10-8;2020-10-08 00:00:00;8;10;2020;2020/10;-22,18652136;-49,96156136;17:11:00;MARILIA;Marilia;AVENIDA SANCHES CIBANTOS;1001;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
563897;PM-15910-6-2021-7-9;2021-07-09 00:00:00;9;7;2021;2021/07;-22,22102633;-49,95884229;18:28:40;MARILIA;Marilia;RUA NOVE DE JULHO;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
564176;PM-11737-6-2022-1-26;2022-01-26 00:00:00;26;1;2022;2022/01;-22,2046205;-49,95640114;15:26:00;MARILIA;Marilia;RUA BASSAN;45;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
564180;PM-13673-6-2019-3-20;2019-03-20 00:00:00;20;3;2019;2019/03;-22,24120575;-49,92242135;17:45:00;MARILIA;Marilia;AV PASTOR DARCI X RUA JOSE ROBERTO;1001;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
564289;PM-16533-6-2021-4-9;2021-04-09 00:00:00;9;4;2021;2021/04;-22,21682373;-49,95317605;21:08:00;MARILIA;Marilia;RUA VINTE E QUATRO DE DEZEMBRO;834;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL
564302;PM-15865-6-2024-2-14;2024-02-14 00:00:00;14;2;2024;2024/02;-22,17244597;-49,95292624;21:17:23;MARILIA;Marilia;EM BAIXO DO VIADUTO QUE VAI PARA ASSIS;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
564351;PM-24660-6-2023-8-18;2023-08-18 00:00:00;18;8;2023;2023/08;-22,1577523;-50,0120638;23:31:00;MARILIA;Marilia;AVENIDA PASTOR DARCI DA SILVA LIMA;2093;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
564660;PM-15140-6-2023-3-10;2023-03-10 00:00:00;10;3;2023;2023/03;-22,25275773;-49,94396953;19:53:00;MARILIA;Marilia;AVENIDA FRANCISCO DA COSTA PIMENTEL;78;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
564760;PM-8440-6-2021-5-18;2021-05-18 00:00:00;18;5;2021;2021/05;-22,20494565;-49,9631231;15:28:00;MARILIA;Marilia;RUA DOUTOR ISSAMU MIURA;201;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
564978;PM-12807-6-2019-4-28;2019-04-28 00:00:00;28;4;2019;2019/04;-22,22338767;-49,96728149;12:08:00;MARILIA;Marilia;RUA NOSSA SENHORA DA APARECIDA;522;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;SINISTRO NAO FATAL
565122;PM-11618-6-2023-10-30;2023-10-30 00:00:00;30;10;2023;2023/10;-22,21796318;-49,98197847;15:19:00;MARILIA;Marilia;SP 294 KM 457 PROX AO POSTO ECOLOGICO;457;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL
565208;PM-9375-6-2021-7-15;2021-07-15 00:00:00;15;7;2021;2021/07;-22,21859077;-49,95432938;15:16:18;MARILIA;Marilia;RUA PRUDENTE DE MORAIS;546;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
565323;PM-3020-6-2020-10-31;2020-10-31 00:00:00;31;10;2020;2020/10;-22,2200043;-49,8852686;02:17:00;MARILIA;Marilia;AVENIDA BRASIL;231;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL
565360;PM-6141-6-2022-11-4;2022-11-04 00:00:00;4;11;2022;2022/11;-22,17244597;-49,95292624;11:36:00;MARILIA;Marilia;RUA BRIGADEIRO;3315;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
565442;PM-14152-6-2023-11-29;2023-11-29 00:00:00;29;11;2023;2023/11;-22,0862112;-49,9010402;17:00:00;MARILIA;Marilia;SP 333;312;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
565492;PM-5193-6-2020-1-14;2020-01-14 00:00:00;14;1;2020;2020/01;-22,22015276;-49,95919324;11:13:00;MARILIA;Marilia;RUA SANTA CECILIA;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
565699;PM-12908-6-2019-8-20;2019-08-20 00:00:00;20;8;2019;2019/08;-22,17900534;-49,96330538;19:38:17;MARILIA;Marilia;RUA MARIAPOLIS;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
565760;PM-17614-6-2023-7-1;2023-07-01 00:00:00;1;7;2023;2023/07;-22,25140079;-49,93399734;17:44:00;MARILIA;Marilia;AVENIDA DOUTOR DURVAL DE MENEZES;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
565798;PM-14594-6-2020-6-12;2020-06-12 00:00:00;12;6;2020;2020/06;-22,23267834;-49,9719154;19:09:00;MARILIA;Marilia;AVENIDA MARIA FERNANDES CAVALARE;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL
565851;PM-12494-6-2023-7-28;2023-07-28 00:00:00;28;7;2023;2023/07;-22,208364;-49,953045;16:05:22;MARILIA;Marilia;RUA BERNARDINO DE CAMPOS;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
566073;PM-3808-6-2023-7-27;2023-07-27 00:00:00;27;7;2023;2023/07;-22,177208;-49,967117;08:03:00;MARILIA;Marilia;RUA BENEDITO ALVES DELFINO;100;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
566244;PM-3305-6-2024-2-14;2024-02-14 00:00:00;14;2;2024;2024/02;-22,2387695;-49,9161186;06:23:00;MARILIA;Marilia;RUA ALEXANDRE CHAIA;782;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
566285;PM-12840-6-2021-12-1;2021-12-01 00:00:00;1;12;2021;2021/12;-22,20889416;-49,95412173;17:52:00;MARILIA;Marilia;VIA EXPRESSA;2000;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
566292;PM-3876-6-2022-8-4;2022-08-04 00:00:00;4;8;2022;2022/08;-22,22899257;-49,9643969;07:50:00;MARILIA;Marilia;RODOVIA SP 294;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
566395;PM-3775-6-2024-5-28;2024-05-28 00:00:00;28;5;2024;2024/05;-22,2393587;-49,9752013;09:40:00;MARILIA;Marilia;HIGINO MUZI FILHO;100;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
566426;PM-16924-6-2021-12-18;2021-12-18 00:00:00;18;12;2021;2021/12;-22,23113645;-49,93073131;17:20:00;MARILIA;Marilia;AVENIDA JOAO RAMALHO;150;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
566490;PM-6830-6-2020-6-5;2020-06-05 00:00:00;5;6;2020;2020/06;-22,22205633;-49,95008749;12:18:00;MARILIA;Marilia;RUA CORONEL JOSE BRAS;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
566556;PM-6319-6-2022-5-3;2022-05-03 00:00:00;3;5;2022;2022/05;-22,23848637;-49,92796213;11:54:52;MARILIA;Marilia;AVENIDA JOAO RAMALHO;1001;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
566565;PM-4025-6-2019-7-15;2019-07-15 00:00:00;15;7;2019;2019/07;-22,22746601;-49,94648566;07:38:00;MARILIA;Marilia;AVENIDA SAMPAIO VIDAL;2240;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
566725;PM-8608-6-2020-9-8;2020-09-08 00:00:00;8;9;2020;2020/09;-22,23066;-49,933082;14:35:00;MARILIA;Marilia;RODOVIA SP 294;447;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL
566743;PM-23805-6-2022-7-9;2022-07-09 00:00:00;9;7;2022;2022/07;-22,22928698;-49,96623717;20:20:35;MARILIA;Marilia;ACESSO RODOVIA TRANSBRASILIANA;180;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
566750;PM-7646-6-2023-4-26;2023-04-26 00:00:00;26;4;2023;2023/04;-22,22507104;-49,93558356;12:29:00;MARILIA;Marilia;RUA DOUTOR REINALDO MACHADO;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
566779;PM-9782-6-2019-12-5;2019-12-05 00:00:00;5;12;2019;2019/12;-22,20331533;-49,95953841;15:27:00;MARILIA;Marilia;AVENIDA SANTO ANTONIO;2449;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
567041;PM-6712-6-2020-6-4;2020-06-04 00:00:00;4;6;2020;2020/06;-22,19664651;-49,95476045;13:10:00;MARILIA;Marilia;RUA AMERICA;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
567082;PM-5646-6-2019-10-11;2019-10-11 00:00:00;11;10;2019;2019/10;-22,2179726;-49,97612299;09:35:00;MARILIA;Marilia;RUA ALCIDES CALIMANI X R MIGUEL PASTORI;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
567502;PM-9948-6-2020-9-18;2020-09-18 00:00:00;18;9;2020;2020/09;-22,21653666;-49,94933805;16:16:00;MARILIA;Marilia;AVENIDA SAMPAIO VIDAL;1000;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
567616;PM-25963-6-2024-5-19;2024-05-19 00:00:00;19;5;2024;2024/05;-22,14566095;-49,95701478;22:23:00;MARILIA;Marilia;AVENIDA ELIESER ROCHA;3007;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;SINISTRO NAO FATAL
567622;PM-2860-6-2021-9-28;2021-09-28 00:00:00;28;9;2021;2021/09;-22,2496677;-49,92507494;07:08:00;MARILIA;Marilia;RUA SILVIA RIBEIRO DE CARVALHO;20;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
567752;PM-2847-6-2023-10-5;2023-10-05 00:00:00;5;10;2023;2023/10;-22,1529013;-49,9561263;06:59:00;MARILIA;Marilia;RODOVIA DONA LEONOR MENDES DE BARROS;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
567869;PM-8649-6-2020-10-16;2020-10-16 00:00:00;16;10;2020;2020/10;-22,24589381;-49,9344572;16:07:00;MARILIA;Marilia;RUA MARTIM AFONSO;87;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
567895;PM-3389-6-2019-9-24;2019-09-24 00:00:00;24;9;2019;2019/09;-22,22052854;-49,94838993;08:35:00;MARILIA;Marilia;AV SAMPAIO VIDAL X  R;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
568016;PM-11043-6-2019-9-15;2019-09-15 00:00:00;15;9;2019;2019/09;-22,2480556;-49,91999701;10:57:00;MARILIA;Marilia;RUA JOSE PELEGRINE;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
568301;PM-13282-6-2022-3-16;2022-03-16 00:00:00;16;3;2022;2022/03;-22,21715441;-49,9530477;18:43:55;MARILIA;Marilia;RUA PAES LEME;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
568359;PM-14657-6-2022-6-7;2022-06-07 00:00:00;7;6;2022;2022/06;-22,20525464;-49,95827527;20:54:00;MARILIA;Marilia;RUA BASSAN;250;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
568521;PM-3329-6-2022-5-27;2022-05-27 00:00:00;27;5;2022;2022/05;-22,22990057;-49,95002875;06:00:00;MARILIA;Marilia;RODOVIA SP 294;449;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;SINISTRO NAO FATAL
568553;PM-28111-6-2021-5-22;2021-05-22 00:00:00;22;5;2021;2021/05;-22,23021291;-49,91536589;23:45:35;MARILIA;Marilia;RODOVIA SP 294;445;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
568645;PM-3633-6-2024-5-9;2024-05-09 00:00:00;9;5;2024;2024/05;-22,22641267;-49,97168649;08:05:00;MARILIA;Marilia;RUA YASSUTARO MATSUBARA;598;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
568866;PM-2513-6-2023-10-10;2023-10-10 00:00:00;10;10;2023;2023/10;-22,2021772;-49,9642703;06:46:00;MARILIA;Marilia;SP294;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
569122;PM-10677-6-2023-6-15;2023-06-15 00:00:00;15;6;2023;2023/06;-22,2461;-49,928215;16:24:16;MARILIA;Marilia;AVENIDA MEM DE SA;12;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
569176;PM-24380-6-2021-12-24;2021-12-24 00:00:00;24;12;2021;2021/12;-22,15215358;-49,96176414;21:01:47;MARILIA;Marilia;AVENIDA ELIESER ROCHA;1008;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
569263;PM-7246-6-2022-9-28;2022-09-28 00:00:00;28;9;2022;2022/09;-22,24970872;-49,930385;13:57:48;MARILIA;Marilia;RUA VIRGILIO CARVALHO OLIVEIRA;233;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
569301;PM-5713-6-2023-6-5;2023-06-05 00:00:00;5;6;2023;2023/06;-22,1724536;-49,95284537;09:20:19;MARILIA;Marilia;RUA QUARENTA E SETE;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
569887;PM-15281-6-2022-10-4;2022-10-04 00:00:00;4;10;2022;2022/10;-22,28181396;-49,08674314;21:16:00;MARILIA;Marilia;RODOVIA SP 294;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
570100;PM-13309-6-2022-8-6;2022-08-06 00:00:00;6;8;2022;2022/08;-22,22944918;-49,97172083;13:50:00;MARILIA;Marilia;RUA LUIS FELIPE DE MELO;1001;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
570229;PM-10182-6-2021-3-1;2021-03-01 00:00:00;1;3;2021;2021/03;-22,22705084;-49,93514514;14:50:00;MARILIA;Marilia;AVENIDA NELSOM SEVERINO ZAMBON;96;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL
570354;PM-7741-6-2021-10-27;2021-10-27 00:00:00;27;10;2021;2021/10;-22,16432473;-49,95747215;13:28:00;MARILIA;Marilia;RUA BENEDITO ALVES DELFINO;1830;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
570358;PM-10800-6-2024-4-1;2024-04-01 00:00:00;1;4;2024;2024/04;-22,21850767;-49,98150347;13:47:00;MARILIA;Marilia;ROD CMT JOAO RIBEIRO DE BARROS;10;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
570435;PM-26010-6-2021-9-18;2021-09-18 00:00:00;18;9;2021;2021/09;-22,16716856;-49,98892874;22:14:56;MARILIA;Marilia;RODOVIA SP 294;461;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
570493;PM-10895-6-2021-1-19;2021-01-19 00:00:00;19;1;2021;2021/01;-22,22552181;-49,95757233;18:21:00;MARILIA;Marilia;RUA SETE DE SETEMBRO;1001;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
570528;PM-10707-6-2021-3-23;2021-03-23 00:00:00;23;3;2021;2021/03;-22,23642493;-49,91685542;17:06:00;MARILIA;Marilia;RUA AZARIAS CARVALHO LEME;570;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
570740;PM-14270-6-2021-10-23;2021-10-23 00:00:00;23;10;2021;2021/10;-22,23431592;-49,93054114;15:02:00;MARILIA;Marilia;RUA CECILIO ROCHA;27;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL
570815;PM-4351-6-2019-8-24;2019-08-24 00:00:00;24;8;2019;2019/08;-22,21773301;-49,95387483;03:39:00;MARILIA;Marilia;AVENIDA SANTO ANTONIO;766;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;SINISTRO NAO FATAL
570982;PM-20538-6-2023-4-1;2023-04-01 00:00:00;1;4;2023;2023/04;-22,22207553;-49,96517023;20:00:00;MARILIA;Marilia;RUA DAS MARGARIDAS;295;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
571044;PM-8720-6-2019-6-8;2019-06-08 00:00:00;8;6;2019;2019/06;-22,22077995;-49,96105402;10:59:00;MARILIA;Marilia;RUA PRUDENTE DE MORAIS;1275;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
571085;PM-10232-6-2021-1-21;2021-01-21 00:00:00;21;1;2021;2021/01;-22,22067055;-49,94181913;16:11:00;MARILIA;Marilia;AVENIDA TIRADENTES;236;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
571090;PM-13799-6-2019-8-2;2019-08-02 00:00:00;2;8;2019;2019/08;-22,20602496;-49,96055505;18:33:00;MARILIA;Marilia;RUA NICOLINO ROSELI;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;SINISTRO NAO FATAL
571573;PM-6447-6-2024-6-6;2024-06-06 00:00:00;6;6;2024;2024/06;-22,2218547;-49,9642396;12:49:17;MARILIA;Marilia;RUA DAS MARGARIDAS;214;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
571590;PM-3134-6-2022-4-6;2022-04-06 00:00:00;6;4;2022;2022/04;-22,21500314;-49,94971786;07:03:00;MARILIA;Marilia;AVENIDA SAMPAIO VIDAL;826;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
571766;PM-10285-6-2021-6-10;2021-06-10 00:00:00;10;6;2021;2021/06;-22,17592927;-49,96969946;17:10:00;MARILIA;Marilia;AVENIDA EUGENIO CONEGLIAN;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
571802;PM-3699-6-2022-6-9;2022-06-09 00:00:00;9;6;2022;2022/06;-22,22366651;-49,9515424;07:33:00;MARILIA;Marilia;AVENIDA SANTO ANTONIO;72;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
571966;PM-7743-6-2022-9-13;2022-09-13 00:00:00;13;9;2022;2022/09;-22,21898061;-49,93707967;13:50:00;MARILIA;Marilia;RUA CARLOS BOTELHO;236;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
571987;PM-13570-6-2023-9-1;2023-09-01 00:00:00;1;9;2023;2023/09;-22,19353942;-49,95614518;17:02:00;MARILIA;Marilia;RUA DERMÂNIO DA SILVA LIMA;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
572055;PM-13602-6-2022-5-17;2022-05-17 00:00:00;17;5;2022;2022/05;-22,20293241;-49,97097385;20:18:00;MARILIA;Marilia;RUA ALBERICO MENDES PINTO;100;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
572083;PM-328478-99-2020-12-17;2020-12-17 00:00:00;17;12;2020;2020/12;-22,06090918;-49,90222248;14:05:00;MARILIA;Marilia;BR 153;227,3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
572103;PM-17421-6-2023-9-24;2023-09-24 00:00:00;24;9;2023;2023/09;-22,257505;-49,925648;16:25:00;MARILIA;Marilia;AVENIDA FERNANDO BOTELHO VILELA;348;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
572222;PM-12139-6-2019-8-7;2019-08-07 00:00:00;7;8;2019;2019/08;-22,23342543;-49,91520034;17:24:00;MARILIA;Marilia;RUA ALBERTO MERINO;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
572268;PM-5385-6-2020-5-26;2020-05-26 00:00:00;26;5;2020;2020/05;-22,17900534;-49,96330538;11:59:00;MARILIA;Marilia;RUA MARIAPOLIS;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
572354;PM-3699-6-2022-8-1;2022-08-01 00:00:00;1;8;2022;2022/08;-22,20946396;-49,94868363;06:53:00;MARILIA;Marilia;AVENIDA REPUBLICA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;SINISTRO NAO FATAL
572475;PM-2949-6-2021-2-9;2021-02-09 00:00:00;9;2;2021;2021/02;-22,21081054;-49,95651908;07:43:00;MARILIA;Marilia;RUA TAQUARITINGA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL
572482;PM-10736-6-2020-11-3;2020-11-03 00:00:00;3;11;2020;2020/11;-22,22187109;-49,93959256;17:37:00;MARILIA;Marilia;AVENIDA TIRADENTES;500;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
572827;PM-6977-6-2020-8-17;2020-08-17 00:00:00;17;8;2020;2020/08;-22,21759747;-49,94908415;12:20:00;MARILIA;Marilia;AVENIDA SAMPAIO VIDAL;1121;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;SINISTRO NAO FATAL
573082;PM-8303-6-2023-5-15;2023-05-15 00:00:00;15;5;2023;2023/05;-22,19996305;-49,95556016;12:25:28;MARILIA;Marilia;AVENIDA REPUBLICA;2403;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
573109;PM-6438-6-2019-6-6;2019-06-06 00:00:00;6;6;2019;2019/06;-22,22119993;-49,950427;19:30:00;MARILIA;Marilia;RUA QUINZE DE NOVEMBRO;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
573131;PM-6390-6-2020-3-13;2020-03-13 00:00:00;13;3;2020;2020/03;-22,20325702;-49,95383924;10:44:00;MARILIA;Marilia;AV REPUBLICA X AV EUGENIO CONEGLIAN;2000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
573433;PM-3082-6-2020-10-16;2020-10-16 00:00:00;16;10;2020;2020/10;-22,21301778;-49,9507908;07:12:00;MARILIA;Marilia;AVENIDA SAMPAIO VIDAL;580;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
573521;PM-28060-6-2023-4-16;2023-04-16 00:00:00;16;4;2023;2023/04;-22,22230885;-49,9585461;22:47:00;MARILIA;Marilia;RUA DUQUE DE CAXIAS;53;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
573566;PM-16757-6-2021-4-24;2021-04-24 00:00:00;24;4;2021;2021/04;-22,2205133;-49,9411038;17:50:00;MARILIA;Marilia;AVENIDA DAS ESMERALDAS;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
